location,lat,long,alt,year,bloom_date,bloom_doy,spring_temp,spring_gdd,winter_chill_days,spring_precip
Switzerland/Cernier,47.098392,6.986644,900,1968,1968-04-25,116,-0.65,13.0,90.0,380.1
Switzerland/Cernier,47.098392,6.986644,900,1969,1969-05-05,125,-0.85,4.5,90.0,252.5
Switzerland/Cernier,47.098392,6.986644,900,1970,1970-05-25,145,-1.66,0.0,90.0,558.2
Switzerland/Cernier,47.098392,6.986644,900,1972,1972-05-03,124,1.28,33.3,90.0,175.1
Switzerland/Cernier,47.098392,6.986644,900,1973,1973-05-20,140,-1.66,1.5,90.0,224.7
Switzerland/Cernier,47.098392,6.986644,900,1974,1974-04-20,110,2.22,58.9,89.0,249.2
Switzerland/Cernier,47.098392,6.986644,900,1976,1976-04-20,111,0.23,8.0,90.0,177.3
Switzerland/Cernier,47.098392,6.986644,900,1977,1977-04-20,110,1.85,49.7,90.0,417.7
Switzerland/Cernier,47.098392,6.986644,900,1978,1978-05-17,137,-0.38,9.8,90.0,478.4
Switzerland/Cernier,47.098392,6.986644,900,1979,1979-05-14,134,-0.71,5.3,90.0,402.3
Switzerland/Cernier,47.098392,6.986644,900,1980,1980-05-15,136,0.55,7.4,90.0,347.3
Switzerland/Cernier,47.098392,6.986644,900,1982,1982-05-10,130,0.75,5.7,90.0,330.5
Switzerland/Cernier,47.098392,6.986644,900,1983,1983-05-18,138,0.35,11.1,89.0,332.2
Switzerland/Cernier,47.098392,6.986644,900,1984,1984-05-09,130,-0.86,1.3,89.0,367.5
Switzerland/Cernier,47.098392,6.986644,900,1985,1985-05-07,127,-2.36,3.8,90.0,318.3
Switzerland/Cernier,47.098392,6.986644,900,1986,1986-05-15,135,-1.79,1.1,90.0,377.5
Switzerland/Cernier,47.098392,6.986644,900,1987,1987-05-15,135,-2.16,2.2,90.0,316.0
Switzerland/Cernier,47.098392,6.986644,900,1988,1988-05-04,125,0.89,5.6,88.0,534.0
Switzerland/Cernier,47.098392,6.986644,900,1989,1989-04-20,110,2.43,54.4,89.0,207.4
Switzerland/Cernier,47.098392,6.986644,900,1990,1990-04-20,110,3.22,80.1,81.0,328.7
Switzerland/Cernier,47.098392,6.986644,900,1991,1991-04-20,110,1.52,52.8,86.0,244.8
Switzerland/Cernier,47.098392,6.986644,900,1992,1992-05-04,125,0.95,12.8,90.0,265.9
Switzerland/Cernier,47.098392,6.986644,900,1993,1993-04-29,119,1.47,37.1,88.0,143.5
Switzerland/Cernier,47.098392,6.986644,900,1994,1994-05-01,121,2.62,63.3,88.0,279.4
Switzerland/Cernier,47.098392,6.986644,900,1996,1996-05-10,131,0.02,17.6,90.0,193.4
Switzerland/Cernier,47.098392,6.986644,900,1997,1997-04-17,107,2.38,49.7,89.0,214.5
Switzerland/Cernier,47.098392,6.986644,900,1998,1998-04-28,118,2.09,40.7,87.0,214.7
Switzerland/Cernier,47.098392,6.986644,900,2000,2000-04-25,116,1.25,15.2,90.0,281.3
Switzerland/Cernier,47.098392,6.986644,900,2001,2001-05-08,128,2.17,34.2,88.0,466.9
Switzerland/Cernier,47.098392,6.986644,900,2002,2002-04-16,106,2.31,43.7,89.0,224.8
Switzerland/Cernier,47.098392,6.986644,900,2003,2003-04-22,112,0.43,46.1,88.0,217.0
Switzerland/Cernier,47.098392,6.986644,900,2004,2004-04-27,118,0.46,32.8,90.0,346.7
Switzerland/Cernier,47.098392,6.986644,900,2005,2005-04-26,116,-0.6,44.4,90.0,247.6
Switzerland/Cernier,47.098392,6.986644,900,2008,2008-05-04,125,1.67,15.3,89.0,279.0
