location,lat,long,alt,year,bloom_date,bloom_doy,spring_temp,spring_gdd,winter_chill_days,spring_precip
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,1989,1989-03-29,88,4.4,68.2,84.0,181.7
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,1990,1990-03-19,78,3.24,88.6,89.0,203.6
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,1991,1991-04-05,95,1.35,53.6,90.0,266.5
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,1992,1992-03-26,86,2.19,36.6,90.0,220.9
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,1994,1994-03-24,83,3.67,113.6,90.0,280.3
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,1995,1995-04-03,93,1.61,14.7,86.0,207.2
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,1996,1996-04-19,110,1.33,22.8,90.0,212.3
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,1997,1997-04-12,102,3.52,62.4,90.0,113.3
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,1998,1998-03-27,86,2.65,43.7,88.0,116.0
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,1999,1999-04-09,99,1.56,29.9,85.0,283.2
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2000,2000-04-06,97,2.39,48.7,90.0,104.9
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2001,2001-04-04,94,3.31,48.0,89.0,414.8
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2002,2002-04-08,98,3.77,66.9,85.0,202.6
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2003,2003-04-01,91,1.45,42.5,89.0,72.0
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2004,2004-03-31,91,1.89,20.8,89.0,163.4
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2005,2005-04-11,101,1.8,86.0,90.0,76.0
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2006,2006-04-20,110,0.38,21.4,90.0,182.1
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2007,2007-03-30,89,4.31,53.2,80.0,154.3
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2008,2008-04-10,101,3.81,72.2,84.0,248.2
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2010,2010-04-18,108,0.56,29.1,90.0,213.1
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2011,2011-04-06,96,3.1,50.1,89.0,158.1
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2012,2012-04-03,94,3.19,123.9,86.0,167.1
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2013,2013-04-22,112,1.95,13.2,90.0,175.3
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2014,2014-04-24,114,3.8,42.3,90.0,469.9
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2016,2016-04-06,97,4.05,70.3,80.0,282.7
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2017,2017-04-04,94,3.82,119.8,82.0,352.4
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2018,2018-04-18,108,2.21,24.7,89.0,495.2
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2019,2019-04-14,104,4.15,97.8,78.0,220.0
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2020,2020-04-19,110,4.55,78.2,82.0,166.3
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2022,2022-04-06,96,3.73,82.8,82.0,120.5
Switzerland/Comprovasco / Motto,46.442531,8.950197,500,2023,2023-04-08,98,4.2,114.1,77.0,167.0
