location,lat,long,alt,year,bloom_date,bloom_doy
Japan/Takada,37.1066666666667,138.246666666667,12.9,1953,1953-04-17,107
Japan/Takada,37.1066666666667,138.246666666667,12.9,1954,1954-04-10,100
Japan/Takada,37.1066666666667,138.246666666667,12.9,1955,1955-04-10,100
Japan/Takada,37.1066666666667,138.246666666667,12.9,1956,1956-04-16,107
Japan/Takada,37.1066666666667,138.246666666667,12.9,1957,1957-04-21,111
Japan/Takada,37.1066666666667,138.246666666667,12.9,1958,1958-04-15,105
Japan/Takada,37.1066666666667,138.246666666667,12.9,1959,1959-04-08,98
Japan/Takada,37.1066666666667,138.246666666667,12.9,1960,1960-04-12,103
Japan/Takada,37.1066666666667,138.246666666667,12.9,1961,1961-04-15,105
Japan/Takada,37.1066666666667,138.246666666667,12.9,1962,1962-04-13,103
Japan/Takada,37.1066666666667,138.246666666667,12.9,1963,1963-04-14,104
Japan/Takada,37.1066666666667,138.246666666667,12.9,1964,1964-04-12,103
Japan/Takada,37.1066666666667,138.246666666667,12.9,1965,1965-04-22,112
Japan/Takada,37.1066666666667,138.246666666667,12.9,1966,1966-04-16,106
Japan/Takada,37.1066666666667,138.246666666667,12.9,1967,1967-04-12,102
Japan/Takada,37.1066666666667,138.246666666667,12.9,1968,1968-04-16,107
Japan/Takada,37.1066666666667,138.246666666667,12.9,1969,1969-04-17,107
Japan/Takada,37.1066666666667,138.246666666667,12.9,1970,1970-04-26,116
Japan/Takada,37.1066666666667,138.246666666667,12.9,1971,1971-04-14,104
Japan/Takada,37.1066666666667,138.246666666667,12.9,1972,1972-04-11,102
Japan/Takada,37.1066666666667,138.246666666667,12.9,1973,1973-04-14,104
Japan/Takada,37.1066666666667,138.246666666667,12.9,1974,1974-04-19,109
Japan/Takada,37.1066666666667,138.246666666667,12.9,1975,1975-04-14,104
Japan/Takada,37.1066666666667,138.246666666667,12.9,1976,1976-04-16,107
Japan/Takada,37.1066666666667,138.246666666667,12.9,1977,1977-04-16,106
Japan/Takada,37.1066666666667,138.246666666667,12.9,1978,1978-04-19,109
Japan/Takada,37.1066666666667,138.246666666667,12.9,1979,1979-04-06,96
Japan/Takada,37.1066666666667,138.246666666667,12.9,1980,1980-04-19,110
Japan/Takada,37.1066666666667,138.246666666667,12.9,1981,1981-04-20,110
Japan/Takada,37.1066666666667,138.246666666667,12.9,1982,1982-04-11,101
Japan/Takada,37.1066666666667,138.246666666667,12.9,1983,1983-04-13,103
Japan/Takada,37.1066666666667,138.246666666667,12.9,1984,1984-04-30,121
Japan/Takada,37.1066666666667,138.246666666667,12.9,1985,1985-04-18,108
Japan/Takada,37.1066666666667,138.246666666667,12.9,1986,1986-04-21,111
Japan/Takada,37.1066666666667,138.246666666667,12.9,1987,1987-04-10,100
Japan/Takada,37.1066666666667,138.246666666667,12.9,1988,1988-04-20,111
Japan/Takada,37.1066666666667,138.246666666667,12.9,1989,1989-04-06,96
Japan/Takada,37.1066666666667,138.246666666667,12.9,1990,1990-04-06,96
Japan/Takada,37.1066666666667,138.246666666667,12.9,1991,1991-04-13,103
Japan/Takada,37.1066666666667,138.246666666667,12.9,1992,1992-04-11,102
Japan/Takada,37.1066666666667,138.246666666667,12.9,1993,1993-04-17,107
Japan/Takada,37.1066666666667,138.246666666667,12.9,1994,1994-04-15,105
Japan/Takada,37.1066666666667,138.246666666667,12.9,1995,1995-04-13,103
Japan/Takada,37.1066666666667,138.246666666667,12.9,1996,1996-04-19,110
Japan/Takada,37.1066666666667,138.246666666667,12.9,1997,1997-04-10,100
Japan/Takada,37.1066666666667,138.246666666667,12.9,1998,1998-04-08,98
Japan/Takada,37.1066666666667,138.246666666667,12.9,1999,1999-04-11,101
Japan/Takada,37.1066666666667,138.246666666667,12.9,2000,2000-04-14,105
Japan/Takada,37.1066666666667,138.246666666667,12.9,2001,2001-04-10,100
Japan/Takada,37.1066666666667,138.246666666667,12.9,2002,2002-04-03,93
Japan/Takada,37.1066666666667,138.246666666667,12.9,2003,2003-04-13,103
Japan/Takada,37.1066666666667,138.246666666667,12.9,2004,2004-04-05,96
Japan/Takada,37.1066666666667,138.246666666667,12.9,2005,2005-04-14,104
Japan/Takada,37.1066666666667,138.246666666667,12.9,2006,2006-04-15,105
Japan/Takada,37.1066666666667,138.246666666667,12.9,2007,2007-04-12,102
