location,lat,long,alt,year,bloom_date,bloom_doy
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1953,1953-05-03,123
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1954,1954-04-26,116
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1955,1955-04-27,117
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1956,1956-04-28,119
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1957,1957-05-02,122
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1958,1958-04-29,119
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1959,1959-04-21,111
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1960,1960-04-29,120
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1961,1961-04-25,115
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1962,1962-04-25,115
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1963,1963-04-21,111
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1964,1964-04-23,114
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1965,1965-05-08,128
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1966,1966-04-25,115
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1967,1967-04-28,118
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1968,1968-04-23,114
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1969,1969-04-29,119
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1970,1970-05-01,121
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1971,1971-04-28,118
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1972,1972-04-25,116
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1973,1973-04-23,113
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1974,1974-05-02,122
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1975,1975-04-28,118
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1976,1976-05-01,122
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1977,1977-05-01,121
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1978,1978-05-02,122
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1979,1979-04-28,118
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1980,1980-05-04,125
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1981,1981-04-28,118
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1982,1982-04-26,116
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1983,1983-04-22,112
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1984,1984-05-09,130
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1985,1985-04-29,119
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1986,1986-05-01,121
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1987,1987-04-30,120
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1988,1988-04-30,121
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1989,1989-04-18,108
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1990,1990-04-21,111
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1991,1991-04-24,114
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1992,1992-04-26,117
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1993,1993-04-27,117
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1994,1994-04-25,115
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1995,1995-04-28,118
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1996,1996-05-01,122
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1997,1997-04-28,118
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1998,1998-04-16,106
Japan/Morioka,39.6983333333333,141.166111111111,155.2,1999,1999-04-23,113
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2000,2000-04-29,120
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2001,2001-04-18,108
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2002,2002-04-16,106
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2003,2003-04-21,111
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2004,2004-04-17,108
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2005,2005-04-27,117
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2006,2006-04-30,120
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2007,2007-04-29,119
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2008,2008-04-17,108
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2009,2009-04-18,108
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2010,2010-05-02,122
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2011,2011-04-29,119
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2012,2012-04-28,119
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2013,2013-05-02,122
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2014,2014-04-21,111
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2015,2015-04-16,106
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2016,2016-04-18,109
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2017,2017-04-24,114
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2018,2018-04-20,110
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2019,2019-04-22,112
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2020,2020-04-20,111
Japan/Morioka,39.6983333333333,141.166111111111,155.2,2021,2021-04-13,103
