location,lat,long,alt,year,bloom_date,bloom_doy
South Korea/Yeongcheon,35.97743,128.95141,93.8,1980,1980-04-17,108
South Korea/Yeongcheon,35.97743,128.95141,93.8,1981,1981-04-17,107
South Korea/Yeongcheon,35.97743,128.95141,93.8,1982,1982-04-16,106
South Korea/Yeongcheon,35.97743,128.95141,93.8,1983,1983-04-12,102
South Korea/Yeongcheon,35.97743,128.95141,93.8,1984,1984-04-02,93
South Korea/Yeongcheon,35.97743,128.95141,93.8,1985,1985-04-16,106
South Korea/Yeongcheon,35.97743,128.95141,93.8,1986,1986-04-12,102
South Korea/Yeongcheon,35.97743,128.95141,93.8,1987,1987-04-09,99
South Korea/Yeongcheon,35.97743,128.95141,93.8,1988,1988-04-15,106
South Korea/Yeongcheon,35.97743,128.95141,93.8,1989,1989-04-09,99
South Korea/Yeongcheon,35.97743,128.95141,93.8,1990,1990-04-06,96
South Korea/Yeongcheon,35.97743,128.95141,93.8,1991,1991-04-13,103
South Korea/Yeongcheon,35.97743,128.95141,93.8,1992,1992-04-09,100
South Korea/Yeongcheon,35.97743,128.95141,93.8,1993,1993-04-06,96
South Korea/Yeongcheon,35.97743,128.95141,93.8,1994,1994-04-07,97
South Korea/Yeongcheon,35.97743,128.95141,93.8,1995,1995-04-12,102
