location,lat,long,alt,year,bloom_date,bloom_doy
Japan/Sumoto,34.3383333333333,134.905,109.3,1953,1953-04-15,105
Japan/Sumoto,34.3383333333333,134.905,109.3,1954,1954-04-02,92
Japan/Sumoto,34.3383333333333,134.905,109.3,1955,1955-04-07,97
Japan/Sumoto,34.3383333333333,134.905,109.3,1956,1956-04-10,101
Japan/Sumoto,34.3383333333333,134.905,109.3,1957,1957-04-12,102
Japan/Sumoto,34.3383333333333,134.905,109.3,1958,1958-04-05,95
Japan/Sumoto,34.3383333333333,134.905,109.3,1959,1959-04-03,93
Japan/Sumoto,34.3383333333333,134.905,109.3,1961,1961-04-07,97
Japan/Sumoto,34.3383333333333,134.905,109.3,1962,1962-04-08,98
Japan/Sumoto,34.3383333333333,134.905,109.3,1963,1963-04-10,100
Japan/Sumoto,34.3383333333333,134.905,109.3,1964,1964-04-06,97
Japan/Sumoto,34.3383333333333,134.905,109.3,1965,1965-04-14,104
Japan/Sumoto,34.3383333333333,134.905,109.3,1966,1966-03-31,90
Japan/Sumoto,34.3383333333333,134.905,109.3,1967,1967-04-03,93
Japan/Sumoto,34.3383333333333,134.905,109.3,1968,1968-04-06,97
Japan/Sumoto,34.3383333333333,134.905,109.3,1969,1969-04-11,101
Japan/Sumoto,34.3383333333333,134.905,109.3,1970,1970-04-12,102
Japan/Sumoto,34.3383333333333,134.905,109.3,1971,1971-04-04,94
Japan/Sumoto,34.3383333333333,134.905,109.3,1972,1972-04-05,96
Japan/Sumoto,34.3383333333333,134.905,109.3,1973,1973-04-04,94
Japan/Sumoto,34.3383333333333,134.905,109.3,1974,1974-04-06,96
Japan/Sumoto,34.3383333333333,134.905,109.3,1975,1975-04-07,97
Japan/Sumoto,34.3383333333333,134.905,109.3,1976,1976-04-05,96
Japan/Sumoto,34.3383333333333,134.905,109.3,1977,1977-04-01,91
Japan/Sumoto,34.3383333333333,134.905,109.3,1978,1978-04-10,100
Japan/Sumoto,34.3383333333333,134.905,109.3,1979,1979-04-05,95
Japan/Sumoto,34.3383333333333,134.905,109.3,1980,1980-04-08,99
Japan/Sumoto,34.3383333333333,134.905,109.3,1981,1981-04-07,97
Japan/Sumoto,34.3383333333333,134.905,109.3,1982,1982-04-01,91
Japan/Sumoto,34.3383333333333,134.905,109.3,1983,1983-04-09,99
Japan/Sumoto,34.3383333333333,134.905,109.3,1984,1984-04-15,106
Japan/Sumoto,34.3383333333333,134.905,109.3,1985,1985-04-09,99
Japan/Sumoto,34.3383333333333,134.905,109.3,1986,1986-04-10,100
Japan/Sumoto,34.3383333333333,134.905,109.3,1987,1987-04-05,95
Japan/Sumoto,34.3383333333333,134.905,109.3,1988,1988-04-13,104
Japan/Sumoto,34.3383333333333,134.905,109.3,1989,1989-04-01,91
Japan/Sumoto,34.3383333333333,134.905,109.3,1990,1990-03-27,86
Japan/Sumoto,34.3383333333333,134.905,109.3,1991,1991-04-09,99
Japan/Sumoto,34.3383333333333,134.905,109.3,1992,1992-04-03,94
Japan/Sumoto,34.3383333333333,134.905,109.3,1993,1993-04-09,99
Japan/Sumoto,34.3383333333333,134.905,109.3,1994,1994-04-06,96
Japan/Sumoto,34.3383333333333,134.905,109.3,1995,1995-04-11,101
Japan/Sumoto,34.3383333333333,134.905,109.3,1996,1996-04-10,101
Japan/Sumoto,34.3383333333333,134.905,109.3,1997,1997-04-06,96
Japan/Sumoto,34.3383333333333,134.905,109.3,1998,1998-03-30,89
Japan/Sumoto,34.3383333333333,134.905,109.3,1999,1999-04-06,96
Japan/Sumoto,34.3383333333333,134.905,109.3,2000,2000-04-09,100
Japan/Sumoto,34.3383333333333,134.905,109.3,2001,2001-04-03,93
Japan/Sumoto,34.3383333333333,134.905,109.3,2002,2002-03-28,87
